id	marque 	modele  	prix_km	prix 	kilometrage	annee     	couleur     	transmission  	Roues motrices	nom_vendeur              	adresse_vendeur                        	Puissance	Cylindrée	carburant	url                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  	ref                    	
43	YAMAHA 	MT09 SP 	11.5   	11500	1000	2022      	No_value    	Boîte manuelle	No_value  	Private Seller           	No_value                               	9	900 	Essence 	https://www.anibis.ch/fr/d-moto-~-v%c3%a9lo-motos-route-~-naked-bike--1612/yamaha-mt09-sp--49262390.aspx?fcid=264&fts=mt-09&sf=ftw&so=d&pi=1&ps=20&ae=1&aidl=13571&aral=13578_2021_%2c13579_0_8000&pr=1                                                                                                                                                                                                                                                                              	YMT01000No_value900    	bike	
44	YAMAHA 	MT-09 SP	None   	12980	0   	2023      	Argent      	No_value      	No_value  	Private Seller           	No_value                               	9	900 	No_value	https://www.anibis.ch/fr/d-moto-~-v%c3%a9lo-motos-route-~-naked-bike--1612/yamaha-mt-09-sp-2023-0-km-35-kw-silber--49513458.aspx?fcid=264&fts=mt-09&sf=ftw&so=d&pi=1&ps=20&ae=1&aidl=13571&aral=13578_2021_%2c13579_0_8000&pr=1                                                                                                                                                                                                                                                      	YMT-0Argent900         	bike	
45	YAMAHA 	MT09D   	1.315  	9800 	7450	2022      	Gris        	Boîte manuelle	Chaîne    	Private Seller           	No_value                               	9	900 	Essence 	https://www.anibis.ch/fr/d-moto-~-v%c3%a9lo-motos-route-~-naked-bike--1612/yamaha-mt-09d--48842060.aspx?fcid=264&fts=mt-09&sf=ftw&so=d&pi=1&ps=20&ae=1&aidl=13571&aral=13578_2021_%2c13579_0_8000&pr=1                                                                                                                                                                                                                                                                               	YMT07450Gris900        	bike	
46	YAMAHA 	MT-09   	4.115  	9000 	2187	2022      	Noir        	Boîte manuelle	Chaîne    	Private Seller           	No_value                               	9	900 	Essence 	https://www.anibis.ch/fr/d-moto-~-v%c3%a9lo-motos-route-~-naked-bike--1612/mt09-full-black-2022-2%e2%80%99187kms--49326904.aspx?fcid=264&fts=mt-09&sf=ftw&so=d&pi=1&ps=20&ae=1&aidl=13571&aral=13578_2021_%2c13579_0_8000&pr=1                                                                                                                                                                                                                                                       	YMT-2187Noir900        	bike	
47	YAMAHA 	MT-09   	None   	10990	0   	2022      	Gris        	Boîte manuelle	Propulsion	Private Seller           	No_value                               	9	900 	Essence 	https://www.anibis.ch/fr/d-moto-~-v%c3%a9lo-motos-route-~-naked-bike--1612/yamaha-mt-09--43778248.aspx?fcid=264&fts=mt-09&sf=ftw&so=d&pi=1&ps=20&ae=1&aidl=13571&aral=13578_2021_%2c13579_0_8000&pr=1                                                                                                                                                                                                                                                                                	YMT-0Gris900           	bike	
48	YAMAHA 	MT-09   	9790   	9790 	1   	2023-08-01	gray        	None          	None      	Motorama Dietfurt AG     	Untere Schieb 22, Dietfurt             	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-vehicule-neuf?vehid=10369599&accountid=65564&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A1%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=1                                    	YMT-1gray890           	bike	
49	YAMAHA 	MT-09   	999    	9990 	10  	2023-08-01	blue        	manual        	rear      	Facchinetti Motos - BMW M	Chemin de Saugy 12, Crissier           	9	847 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-vehicule-neuf?vehid=10309505&accountid=1184824&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A2%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=2                                  	YMT-10blue847          	bike	
50	YAMAHA 	MT-09   	9990   	9990 	1   	2023-07-01	blue        	manual        	rear      	Motorama Dietfurt AG     	Untere Schieb 22, Dietfurt             	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-vehicule-neuf?vehid=10715557&accountid=65564&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A3%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=3                                    	YMT-1blue890           	bike	
51	YAMAHA 	MT-09   	10.211 	9700 	950 	2023-06-01	black       	manual        	rear      	Moto-Center West AG      	Zürcherstrasse 499, St. Gallen         	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-demonstration?vehid=10732431&accountid=66818&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A4%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=4                                    	YMT-950black890        	bike	
52	YAMAHA 	MT-09   	6.66   	9990 	1500	2023-06-01	black       	manual        	rear      	Rüegg Motos GmbH         	Forchstrasse 220, Zürich               	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=9257474&accountid=1631801&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&actionprice=true&eventLabel=vehiclePosition%3A5%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=5                              	YMT-1500black890       	bike	
53	YAMAHA 	MT-09   	23.725 	9490 	400 	2023-05-01	black       	manual        	rear      	Moto Rumble GmbH         	Diessenhoferstrasse 29a, Basadingen    	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-vehicule-neuf?vehid=8690963&accountid=65375&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A6%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=6                                            	YMT-400black890        	bike	
54	YAMAHA 	MT-09   	12.5   	10000	800 	2023-04-01	blue        	manual        	rear      	Stahlmoto AG             	Stahlstrasse 2-4, St. Gallen           	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-demonstration?vehid=10477009&accountid=66636&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&toplisting=true&eventLabel=vehiclePosition%3A7%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=7                    	YMT-800blue890         	bike	
55	YAMAHA 	MT-09   	12.375 	9900 	800 	2023-04-01	black       	manual        	rear      	Stahlmoto AG             	Stahlstrasse 2-4, St. Gallen           	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-demonstration?vehid=10219767&accountid=66636&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&toplisting=true&eventLabel=vehiclePosition%3A8%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=8                    	YMT-800black890        	bike	
56	YAMAHA 	MT-09   	3.537  	9480 	2680	2023-03-01	gray        	manual        	rear      	Moto-Tech Schweiz AG     	Industriestrasse 19, Oberentfelden     	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-occasion?vehid=10732610&accountid=65708&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A9%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=9                                         	YMT-2680gray890        	bike	
57	YAMAHA 	MT-09   	33.333 	10000	300 	2023-03-01	black       	manual        	rear      	Merz Mototeam GmbH       	Hauptstrasse 3, Riedt bei Erlen        	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-demonstration?vehid=10682812&accountid=67325&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A10%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=10                                         	YMT-300black890        	bike	
58	YAMAHA 	MT-09   	24.75  	9900 	400 	2023-03-01	gray        	manual        	rear      	Moto-Center West AG      	Zürcherstrasse 499, St. Gallen         	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-occasion?vehid=10519411&accountid=66818&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A11%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=11                                       	YMT-400gray890         	bike	
59	YAMAHA 	MT-09   	3330   	9990 	3   	2023-03-01	blue        	manual        	rear      	Moto Bolle               	Rue du Sablon 5, Morges                	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-vehicule-neuf?vehid=10304997&accountid=65489&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A12%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=12                                  	YMT-3blue890           	bike	
60	YAMAHA 	MT-09   	11.753 	9990 	850 	2022-09-01	multicolored	manual        	rear      	Rüegg Motos GmbH         	Forchstrasse 220, Zürich               	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10781555&accountid=1631801&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A13%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=13                                            	YMT-850multicolored890 	bike	
61	YAMAHA 	MT-09   	5.85   	9600 	1641	2022-08-01	blue        	manual        	rear      	Noel Feusi               	Widengasse 5, Frick                    	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10675646&accountid=1917252&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A15%20%7C%20sortingOption%3Ayear_desc&packageName=guest%3Ams24_insertion_moto&sortingPosition=15                                    	YMT-1641blue890        	bike	
62	YAMAHA 	MT-09   	4.908  	9570 	1950	2022-08-01	black       	manual        	rear      	hostettler moto ag | Esch	Industriestrasse 4, Neuhaus SG         	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-demonstration?vehid=9866065&accountid=1890746&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A16%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=16                                 	YMT-1950black890       	bike	
63	YAMAHA 	MT-09   	3.696  	8500 	2300	2022-07-01	gray        	None          	None      	Moto Mader AG            	Ausserfeldstrasse 20, Oberentfelden    	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10691905&accountid=65380&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A17%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=17                                       	YMT-2300gray890        	bike	
64	YAMAHA 	MT-09   	14.559 	9900 	680 	2022-06-01	gray        	manual        	rear      	Keller Motos AG          	Industriestrasse 17, Siggenthal Station	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10592076&accountid=65272&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A18%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=18                                       	YMT-680gray890         	bike	
65	YAMAHA 	MT-09   	3.727  	9690 	2600	2022-06-01	gray        	manual        	rear      	hostettler moto ag | Surs	Haldenmattstrasse 3, Sursee            	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-demonstration?vehid=9958835&accountid=1363783&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A19%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=19                                 	YMT-2600gray890        	bike	
66	YAMAHA 	MT-09   	1.308  	8500 	6500	2022-05-01	multicolored	manual        	rear      	Andre Forestier          	Käsistrasse 3, Birrhard                	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10772880&accountid=2519884&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&vehtype=60&eventLabel=vehiclePosition%3A20%20%7C%20sortingOption%3Ayear_desc&packageName=guest%3Ams24_insertion_moto&sortingPosition=20                                    	YMT-6500multicolored890	bike	
67	YAMAHA 	MT-09   	1.559  	9200 	5900	2022-05-01	gray        	manual        	rear      	Flory Motos SA           	Via Ginnasio 13, Agno                  	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-demonstration?vehid=10757352&accountid=66666&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A21%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_starter&sortingPosition=21                     	YMT-5900gray890        	bike	
68	YAMAHA 	MT-09   	10.656 	9590 	900 	2022-04-01	gray        	manual        	rear      	Motorama Dietfurt AG     	Untere Schieb 22, Dietfurt             	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2023-occasion?vehid=10716925&accountid=65564&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A22%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=22                     	YMT-900gray890         	bike	
69	YAMAHA 	MT-09   	1.72   	9890 	5749	2022-04-01	red         	None          	None      	Lucky Star Partners GmbH 	St. Gallerstrasse 110, Sargans         	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10629958&accountid=67502&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A23%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=23                            	YMT-5749red890         	bike	
70	YAMAHA 	MT-09   	1.693  	9990 	5900	2022-03-01	black       	manual        	rear      	Moto Bolle               	Rue du Sablon 5, Morges                	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2022-occasion?vehid=10700207&accountid=65489&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A24%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=24                     	YMT-5900black890       	bike	
71	YAMAHA 	MT-09   	3.746  	8990 	2400	2021-10-01	gray        	manual        	rear      	Maurer Motos AG          	Gartenstrasse 21, Aarau Rohr           	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=10633879&accountid=66700&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A25%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=25                            	YMT-2400gray890        	bike	
72	YAMAHA 	MT-09   	9.019  	9470 	1050	2021-08-01	gray        	manual        	rear      	hostettler moto ag | Esch	Industriestrasse 4, Neuhaus SG         	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=9941207&accountid=1890746&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A27%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=27                    	YMT-1050gray890        	bike	
73	YAMAHA 	MT-09   	1.48   	7990 	5400	2021-07-01	blue        	manual        	rear      	Moto Bolle               	Rue du Sablon 5, Morges                	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=10718384&accountid=65489&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A28%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=28                     	YMT-5400blue890        	bike	
74	YAMAHA 	MT-09   	1.103  	7500 	6800	2021-07-01	black       	manual        	rear      	Harley Davidson Geneva   	Route des Jeunes 4A, Les Acacias       	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=10678728&accountid=67330&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&actionprice=true&eventLabel=vehiclePosition%3A29%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=29    	YMT-6800black890       	bike	
75	YAMAHA 	MT-09   	1.095  	8990 	8210	2021-07-01	black       	manual        	rear      	Möri Sport AG            	Alte Lyssstrasse 12, Aarberg           	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=10575869&accountid=66313&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&actionprice=true&eventLabel=vehiclePosition%3A30%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_basic&sortingPosition=30           	YMT-8210black890       	bike	
76	YAMAHA 	MT-09   	2.929  	8200 	2800	2021-06-01	black       	manual        	rear      	Moto Center Zürich GmbH  	Zürichstrasse 36a, Brüttisellen        	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=10767739&accountid=1689584&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&toplisting=true&eventLabel=vehiclePosition%3A31%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=31   	YMT-2800black890       	bike	
77	YAMAHA 	MT-09   	1.245  	8950 	7188	2021-06-01	gray        	manual        	rear      	MOTORIA Zweiräder        	Schützenmattweg 38, Wohlen             	9	890 	petrol  	https://www.motoscout24.ch/fr/d/yamaha-mt-09--2021-occasion?vehid=9870268&accountid=65240&backurl=%2Fmotos%2Fyamaha--mt-09%3Fyearfrom%3D2020%26priceto%3D10000%26kmto%3D10000%26make%3D195%26model%3D2608%26sort%3Dyear_desc%26page%3D2&yearfrom=2020&priceto=10000&kmto=10000&make=195&model=2608&sort=year_desc&page=2&vehtype=60&eventLabel=vehiclePosition%3A32%20%7C%20sortingOption%3Ayear_desc&packageName=member%3Ams24_professional&sortingPosition=32                      	YMT-7188gray890        	bike	
